Date,Portfolio,SPY,Portfolio Monthly Return
2025-12-31,1.0088755529377722,1.000797497311369,0.008875552937772164
2026-01-31,1.0630330204035923,1.0155470322762918,0.05368101874221998
2026-02-28,1.1254635090608394,1.0067707100726875,0.058728644791809614
2026-03-31,1.0606543514728854,0.9818799796554432,-0.05758441483547956
